person_id,zone_id,entry_time,exit_time,dwell_s,gender,age_range,visit_date,hour_of_day
P_00294,Z_C1,2025-03-10 18:19:03,2025-03-10 18:19:12,0,F,middle_aged,2025-03-10,18
P_00251,Z_S2,2025-03-10 18:14:48,2025-03-10 18:19:12,264,M,teenager,2025-03-10,18
P_00031,Z_C1,2025-03-10 18:18:45,2025-03-10 18:19:13,28,M,adult,2025-03-10,18
P_00183,Z_E1,2025-03-10 18:19:11,2025-03-10 18:19:16,0,M,young_adult,2025-03-10,18
P_00259,Z_C2,2025-03-10 18:19:02,2025-03-10 18:19:30,28,M,middle_aged,2025-03-10,18
P_00031,Z_C2,2025-03-10 18:19:27,2025-03-10 18:19:43,16,M,adult,2025-03-10,18
P_00256,Z_C2,2025-03-10 18:19:27,2025-03-10 18:19:43,16,M,teenager,2025-03-10,18
P_00171,Z_C3,2025-03-10 18:19:10,2025-03-10 18:19:44,34,F,young_adult,2025-03-10,18
P_00262,Z_N2,2025-03-10 18:18:16,2025-03-10 18:19:45,89,M,middle_aged,2025-03-10,18
P_00237,Z_S2,2025-03-10 18:15:17,2025-03-10 18:19:47,343,M,middle_aged,2025-03-10,18
P_00290,Z_N5,2025-03-10 18:16:24,2025-03-10 18:19:48,101,M,middle_aged,2025-03-10,18
P_00294,Z_C3,2025-03-10 18:19:23,2025-03-10 18:19:49,26,F,middle_aged,2025-03-10,18
P_00223,Z_C3,2025-03-10 18:19:31,2025-03-10 18:19:51,20,M,middle_aged,2025-03-10,18
P_00251,Z_N2,2025-03-10 18:19:14,2025-03-10 18:19:54,40,M,teenager,2025-03-10,18
P_00253,Z_CK,2025-03-10 18:17:51,2025-03-10 18:19:57,244,M,middle_aged,2025-03-10,18
P_00265,Z_N2,2025-03-10 18:18:13,2025-03-10 18:19:59,106,M,young_adult,2025-03-10,18
P_00026,Z_S4,2025-03-10 18:16:08,2025-03-10 18:20:05,237,M,adult,2025-03-10,18
P_00237,Z_C3,2025-03-10 18:19:49,2025-03-10 18:20:10,21,M,middle_aged,2025-03-10,18
P_00225,Z_E2,2025-03-10 18:19:57,2025-03-10 18:20:11,14,F,adult,2025-03-10,18
P_00291,Z_E2,2025-03-10 18:20:07,2025-03-10 18:20:17,0,M,middle_aged,2025-03-10,18
P_00251,Z_C3,2025-03-10 18:20:06,2025-03-10 18:20:17,11,M,teenager,2025-03-10,18
P_00255,Z_S7,2025-03-10 18:17:26,2025-03-10 18:20:22,176,M,young_adult,2025-03-10,18
P_00031,Z_C2,2025-03-10 18:20:16,2025-03-10 18:20:27,11,M,adult,2025-03-10,18
P_00292,Z_S4,2025-03-10 18:17:52,2025-03-10 18:20:27,155,M,child,2025-03-10,18
P_00294,Z_C2,2025-03-10 18:20:06,2025-03-10 18:20:29,23,F,middle_aged,2025-03-10,18
P_00268,Z_CK,2025-03-10 18:18:29,2025-03-10 18:20:30,0,M,young_adult,2025-03-10,18
P_00295,Z_E1,2025-03-10 18:20:21,2025-03-10 18:20:33,12,M,adult,2025-03-10,18
P_00265,Z_C2,2025-03-10 18:20:07,2025-03-10 18:20:34,27,M,young_adult,2025-03-10,18
P_00011,Z_S5,2025-03-10 18:18:37,2025-03-10 18:20:39,122,M,middle_aged,2025-03-10,18
P_00237,Z_E1,2025-03-10 18:20:26,2025-03-10 18:20:42,16,M,middle_aged,2025-03-10,18
P_00184,Z_CK,2025-03-10 18:16:48,2025-03-10 18:20:43,157,F,adult,2025-03-10,18
P_00026,Z_C3,2025-03-10 18:20:13,2025-03-10 18:20:45,32,M,adult,2025-03-10,18
P_00292,Z_E1,2025-03-10 18:20:39,2025-03-10 18:20:45,0,M,child,2025-03-10,18
P_00225,Z_C1,2025-03-10 18:20:19,2025-03-10 18:20:51,32,F,adult,2025-03-10,18
P_00207,Z_CK,2025-03-10 18:18:19,2025-03-10 18:20:56,0,F,adult,2025-03-10,18
P_00290,Z_N9,2025-03-10 18:20:06,2025-03-10 18:20:58,52,M,middle_aged,2025-03-10,18
P_00265,Z_C1,2025-03-10 18:20:55,2025-03-10 18:21:05,0,M,young_adult,2025-03-10,18
P_00030,Z_S5,2025-03-10 18:18:19,2025-03-10 18:21:06,167,F,middle_aged,2025-03-10,18
P_00026,Z_C3,2025-03-10 18:20:49,2025-03-10 18:21:06,17,M,adult,2025-03-10,18
P_00011,Z_C1,2025-03-10 18:20:50,2025-03-10 18:21:06,16,M,middle_aged,2025-03-10,18
P_00268,Z_E2,2025-03-10 18:21:00,2025-03-10 18:21:06,0,M,young_adult,2025-03-10,18
P_00184,Z_E1,2025-03-10 18:20:58,2025-03-10 18:21:06,0,F,adult,2025-03-10,18
P_00007,Z_N3,2025-03-10 18:19:23,2025-03-10 18:21:10,107,F,adult,2025-03-10,18
P_00294,Z_C1,2025-03-10 18:21:02,2025-03-10 18:21:12,0,F,middle_aged,2025-03-10,18
P_00031,Z_C1,2025-03-10 18:20:51,2025-03-10 18:21:15,24,M,adult,2025-03-10,18
P_00007,Z_E2,2025-03-10 18:21:17,2025-03-10 18:21:31,14,F,adult,2025-03-10,18
P_00072,Z_N5,2025-03-10 18:17:14,2025-03-10 18:21:33,259,M,young_adult,2025-03-10,18
P_00290,Z_C1,2025-03-10 18:21:26,2025-03-10 18:21:37,11,M,middle_aged,2025-03-10,18
P_00184,Z_C2,2025-03-10 18:21:19,2025-03-10 18:21:39,20,F,adult,2025-03-10,18
P_00031,Z_C1,2025-03-10 18:21:39,2025-03-10 18:21:53,14,M,adult,2025-03-10,18
P_00183,Z_N4,2025-03-10 18:19:33,2025-03-10 18:21:54,141,M,young_adult,2025-03-10,18
P_00267,Z_CK,2025-03-10 18:15:22,2025-03-10 18:21:55,275,M,middle_aged,2025-03-10,18
P_00254,Z_CK,2025-03-10 18:17:07,2025-03-10 18:21:58,291,M,teenager,2025-03-10,18
P_00254,Z_E1,2025-03-10 18:22:00,2025-03-10 18:22:08,0,M,teenager,2025-03-10,18
P_00207,Z_N8,2025-03-10 18:21:27,2025-03-10 18:22:13,46,F,adult,2025-03-10,18
P_00002,Z_N10,2025-03-10 18:17:25,2025-03-10 18:22:13,288,F,middle_aged,2025-03-10,18
P_00292,Z_E1,2025-03-10 18:22:07,2025-03-10 18:22:13,0,M,child,2025-03-10,18
P_00031,Z_C2,2025-03-10 18:22:05,2025-03-10 18:22:23,18,M,adult,2025-03-10,18
P_00254,Z_E1,2025-03-10 18:22:19,2025-03-10 18:22:28,0,M,teenager,2025-03-10,18
P_00007,Z_C3,2025-03-10 18:22:06,2025-03-10 18:22:33,27,F,adult,2025-03-10,18
P_00292,Z_C1,2025-03-10 18:22:23,2025-03-10 18:22:34,11,M,child,2025-03-10,18
P_00255,Z_S2,2025-03-10 18:20:38,2025-03-10 18:22:40,122,M,young_adult,2025-03-10,18
P_00227,Z_S4,2025-03-10 18:17:41,2025-03-10 18:22:41,0,M,middle_aged,2025-03-10,18
P_00267,Z_C2,2025-03-10 18:22:08,2025-03-10 18:22:41,33,M,middle_aged,2025-03-10,18
P_00296,Z_C1,2025-03-10 18:22:23,2025-03-10 18:22:42,19,M,teenager,2025-03-10,18
P_00290,Z_E1,2025-03-10 18:22:25,2025-03-10 18:22:44,19,M,middle_aged,2025-03-10,18
P_00262,Z_S2,2025-03-10 18:20:04,2025-03-10 18:22:46,189,M,middle_aged,2025-03-10,18
P_00259,Z_N4,2025-03-10 18:19:39,2025-03-10 18:22:58,199,M,middle_aged,2025-03-10,18
P_00251,Z_N10,2025-03-10 18:20:20,2025-03-10 18:23:02,162,M,teenager,2025-03-10,18
P_00031,Z_C3,2025-03-10 18:22:33,2025-03-10 18:23:05,32,M,adult,2025-03-10,18
P_00254,Z_C2,2025-03-10 18:22:59,2025-03-10 18:23:10,11,M,teenager,2025-03-10,18
P_00289,Z_S2,2025-03-10 18:17:03,2025-03-10 18:23:13,0,M,middle_aged,2025-03-10,18
P_00292,Z_S4,2025-03-10 18:22:48,2025-03-10 18:23:14,26,M,child,2025-03-10,18
P_00253,Z_N2,2025-03-10 18:20:02,2025-03-10 18:23:16,194,M,middle_aged,2025-03-10,18
P_00265,Z_N6,2025-03-10 18:22:26,2025-03-10 18:23:20,54,M,young_adult,2025-03-10,18
P_00227,Z_C2,2025-03-10 18:22:54,2025-03-10 18:23:27,27,M,middle_aged,2025-03-10,18
P_00251,Z_E2,2025-03-10 18:23:26,2025-03-10 18:23:31,0,M,teenager,2025-03-10,18
P_00297,Z_E1,2025-03-10 18:23:23,2025-03-10 18:23:36,13,F,teenager,2025-03-10,18
P_00227,Z_C2,2025-03-10 18:23:30,2025-03-10 18:23:38,21,M,middle_aged,2025-03-10,18
P_00255,Z_C2,2025-03-10 18:23:15,2025-03-10 18:23:40,25,M,young_adult,2025-03-10,18
P_00262,Z_C3,2025-03-10 18:23:13,2025-03-10 18:23:44,31,M,middle_aged,2025-03-10,18
P_00171,Z_N6,2025-03-10 18:20:03,2025-03-10 18:23:50,227,F,young_adult,2025-03-10,18
P_00227,Z_C2,2025-03-10 18:23:42,2025-03-10 18:23:51,12,M,middle_aged,2025-03-10,18
P_00259,Z_C2,2025-03-10 18:23:11,2025-03-10 18:23:54,0,M,middle_aged,2025-03-10,18
P_00251,Z_C3,2025-03-10 18:23:41,2025-03-10 18:24:01,20,M,teenager,2025-03-10,18
P_00267,Z_C1,2025-03-10 18:23:44,2025-03-10 18:24:03,19,M,middle_aged,2025-03-10,18
P_00255,Z_C2,2025-03-10 18:23:54,2025-03-10 18:24:04,0,M,young_adult,2025-03-10,18
P_00297,Z_C1,2025-03-10 18:23:53,2025-03-10 18:24:08,15,F,teenager,2025-03-10,18
P_00223,Z_N6,2025-03-10 18:20:01,2025-03-10 18:24:18,34,M,middle_aged,2025-03-10,18
P_00292,Z_C2,2025-03-10 18:23:49,2025-03-10 18:24:22,33,M,child,2025-03-10,18
P_00255,Z_C1,2025-03-10 18:24:07,2025-03-10 18:24:27,20,M,young_adult,2025-03-10,18
P_00298,Z_E2,2025-03-10 18:24:23,2025-03-10 18:24:30,0,F,young_adult,2025-03-10,18
P_00227,Z_C3,2025-03-10 18:24:10,2025-03-10 18:24:35,25,M,middle_aged,2025-03-10,18
P_00262,Z_C3,2025-03-10 18:24:26,2025-03-10 18:24:36,0,M,middle_aged,2025-03-10,18
P_00297,Z_C2,2025-03-10 18:24:30,2025-03-10 18:24:43,13,F,teenager,2025-03-10,18
P_00259,Z_N6,2025-03-10 18:24:13,2025-03-10 18:24:47,0,M,middle_aged,2025-03-10,18
P_00026,Z_N10,2025-03-10 18:21:39,2025-03-10 18:24:48,189,M,adult,2025-03-10,18
P_00255,Z_C1,2025-03-10 18:24:29,2025-03-10 18:24:49,20,M,young_adult,2025-03-10,18
P_00237,Z_N1,2025-03-10 18:21:16,2025-03-10 18:24:52,94,M,middle_aged,2025-03-10,18
P_00223,Z_C1,2025-03-10 18:24:25,2025-03-10 18:24:56,31,M,middle_aged,2025-03-10,18
P_00031,Z_N8,2025-03-10 18:23:18,2025-03-10 18:24:58,100,M,adult,2025-03-10,18
P_00292,Z_C3,2025-03-10 18:24:50,2025-03-10 18:24:59,0,M,child,2025-03-10,18
P_00295,Z_N8,2025-03-10 18:20:55,2025-03-10 18:25:00,245,M,adult,2025-03-10,18
P_00227,Z_C2,2025-03-10 18:24:52,2025-03-10 18:25:02,0,M,middle_aged,2025-03-10,18
P_00256,Z_N5,2025-03-10 18:20:48,2025-03-10 18:25:13,265,M,teenager,2025-03-10,18
P_00298,Z_C1,2025-03-10 18:24:48,2025-03-10 18:25:13,25,F,young_adult,2025-03-10,18
P_00026,Z_C2,2025-03-10 18:24:56,2025-03-10 18:25:19,23,M,adult,2025-03-10,18
P_00253,Z_N1,2025-03-10 18:23:18,2025-03-10 18:25:26,0,M,middle_aged,2025-03-10,18
P_00291,Z_N8,2025-03-10 18:20:27,2025-03-10 18:25:27,300,M,middle_aged,2025-03-10,18
P_00072,Z_S4,2025-03-10 18:21:40,2025-03-10 18:25:30,230,M,young_adult,2025-03-10,18
P_00262,Z_C1,2025-03-10 18:25:15,2025-03-10 18:25:33,18,M,middle_aged,2025-03-10,18
P_00297,Z_C3,2025-03-10 18:25:00,2025-03-10 18:25:34,34,F,teenager,2025-03-10,18
P_00259,Z_C2,2025-03-10 18:25:10,2025-03-10 18:25:37,27,M,middle_aged,2025-03-10,18
P_00002,Z_N9,2025-03-10 18:22:30,2025-03-10 18:25:48,198,F,middle_aged,2025-03-10,18
P_00011,Z_S3,2025-03-10 18:21:07,2025-03-10 18:26:00,293,M,middle_aged,2025-03-10,18
P_00026,Z_C1,2025-03-10 18:25:44,2025-03-10 18:26:02,18,M,adult,2025-03-10,18
P_00030,Z_S6,2025-03-10 18:21:36,2025-03-10 18:26:06,270,F,middle_aged,2025-03-10,18
P_00072,Z_E1,2025-03-10 18:25:49,2025-03-10 18:26:06,17,M,young_adult,2025-03-10,18
P_00183,Z_N3,2025-03-10 18:22:08,2025-03-10 18:26:06,238,M,young_adult,2025-03-10,18
P_00007,Z_N5,2025-03-10 18:22:37,2025-03-10 18:26:07,210,F,adult,2025-03-10,18
P_00253,Z_E1,2025-03-10 18:25:48,2025-03-10 18:26:08,12,M,middle_aged,2025-03-10,18
P_00259,Z_E1,2025-03-10 18:26:02,2025-03-10 18:26:14,0,M,middle_aged,2025-03-10,18
P_00292,Z_N5,2025-03-10 18:25:16,2025-03-10 18:26:15,59,M,child,2025-03-10,18
P_00002,Z_C2,2025-03-10 18:25:58,2025-03-10 18:26:16,18,F,middle_aged,2025-03-10,18
P_00268,Z_C2,2025-03-10 18:26:04,2025-03-10 18:26:32,28,M,young_adult,2025-03-10,18
P_00253,Z_C1,2025-03-10 18:26:12,2025-03-10 18:26:46,34,M,middle_aged,2025-03-10,18
P_00026,Z_E2,2025-03-10 18:26:33,2025-03-10 18:26:47,14,M,adult,2025-03-10,18
P_00030,Z_C2,2025-03-10 18:26:34,2025-03-10 18:26:52,18,F,middle_aged,2025-03-10,18
P_00259,Z_C2,2025-03-10 18:26:24,2025-03-10 18:26:52,28,M,middle_aged,2025-03-10,18
P_00183,Z_E2,2025-03-10 18:26:37,2025-03-10 18:26:53,16,M,young_adult,2025-03-10,18
P_00002,Z_C1,2025-03-10 18:26:30,2025-03-10 18:26:56,26,F,middle_aged,2025-03-10,18
P_00300,Z_E1,2025-03-10 18:26:39,2025-03-10 18:26:57,18,F,teenager,2025-03-10,18
P_00265,Z_CK,2025-03-10 18:24:40,2025-03-10 18:26:58,138,M,young_adult,2025-03-10,18
P_00268,Z_C2,2025-03-10 18:26:38,2025-03-10 18:26:59,21,M,young_adult,2025-03-10,18
P_00253,Z_E1,2025-03-10 18:26:52,2025-03-10 18:27:00,0,M,middle_aged,2025-03-10,18
P_00294,Z_S3,2025-03-10 18:21:41,2025-03-10 18:27:00,319,F,middle_aged,2025-03-10,18
P_00301,Z_E2,2025-03-10 18:26:42,2025-03-10 18:27:01,19,F,middle_aged,2025-03-10,18
P_00072,Z_C1,2025-03-10 18:26:34,2025-03-10 18:27:03,29,M,young_adult,2025-03-10,18
P_00255,Z_S5,2025-03-10 18:24:59,2025-03-10 18:27:08,129,M,young_adult,2025-03-10,18
P_00183,Z_C3,2025-03-10 18:27:00,2025-03-10 18:27:11,11,M,young_adult,2025-03-10,18
P_00237,Z_N2,2025-03-10 18:24:56,2025-03-10 18:27:19,143,M,middle_aged,2025-03-10,18
P_00002,Z_C3,2025-03-10 18:27:07,2025-03-10 18:27:20,13,F,middle_aged,2025-03-10,18
P_00259,Z_S5,2025-03-10 18:26:58,2025-03-10 18:27:25,27,M,middle_aged,2025-03-10,18
P_00026,Z_E1,2025-03-10 18:27:08,2025-03-10 18:27:26,18,M,adult,2025-03-10,18
P_00072,Z_C1,2025-03-10 18:27:08,2025-03-10 18:27:26,18,M,young_adult,2025-03-10,18
P_00300,Z_C1,2025-03-10 18:27:26,2025-03-10 18:27:36,0,F,teenager,2025-03-10,18
P_00184,Z_N1,2025-03-10 18:22:50,2025-03-10 18:27:42,292,F,adult,2025-03-10,18
P_00026,Z_C1,2025-03-10 18:27:35,2025-03-10 18:27:42,16,M,adult,2025-03-10,18
P_00002,Z_C1,2025-03-10 18:27:26,2025-03-10 18:27:43,17,F,middle_aged,2025-03-10,18
P_00030,Z_S5,2025-03-10 18:27:10,2025-03-10 18:27:43,33,F,middle_aged,2025-03-10,18
P_00255,Z_C2,2025-03-10 18:27:31,2025-03-10 18:27:45,14,M,young_adult,2025-03-10,18
P_00072,Z_E2,2025-03-10 18:27:28,2025-03-10 18:27:46,18,M,young_adult,2025-03-10,18
P_00294,Z_C2,2025-03-10 18:27:16,2025-03-10 18:27:47,31,F,middle_aged,2025-03-10,18
P_00237,Z_C1,2025-03-10 18:27:22,2025-03-10 18:27:48,26,M,middle_aged,2025-03-10,18
P_00292,Z_N6,2025-03-10 18:26:37,2025-03-10 18:27:48,71,M,child,2025-03-10,18
P_00271,Z_C2,2025-03-10 18:27:39,2025-03-10 18:27:49,0,M,young_adult,2025-03-10,18
P_00302,Z_C1,2025-03-10 18:27:20,2025-03-10 18:27:51,22,M,adult,2025-03-10,18
P_00227,Z_N7,2025-03-10 18:25:04,2025-03-10 18:27:55,171,M,middle_aged,2025-03-10,18
P_00253,Z_C3,2025-03-10 18:27:24,2025-03-10 18:27:57,33,M,middle_aged,2025-03-10,18
P_00207,Z_E1,2025-03-10 18:27:40,2025-03-10 18:27:57,17,F,adult,2025-03-10,18
P_00171,Z_N3,2025-03-10 18:24:17,2025-03-10 18:28:02,225,F,young_adult,2025-03-10,18
P_00262,Z_C2,2025-03-10 18:27:41,2025-03-10 18:28:02,21,M,middle_aged,2025-03-10,18
P_00268,Z_C1,2025-03-10 18:27:33,2025-03-10 18:28:02,29,M,young_adult,2025-03-10,18
P_00072,Z_E1,2025-03-10 18:27:48,2025-03-10 18:28:03,15,M,young_adult,2025-03-10,18
P_00300,Z_C2,2025-03-10 18:27:48,2025-03-10 18:28:14,26,F,teenager,2025-03-10,18
P_00072,Z_C3,2025-03-10 18:28:04,2025-03-10 18:28:15,28,M,young_adult,2025-03-10,18
P_00267,Z_CK,2025-03-10 18:24:30,2025-03-10 18:28:16,264,M,middle_aged,2025-03-10,18
P_00251,Z_N8,2025-03-10 18:24:23,2025-03-10 18:28:18,235,M,teenager,2025-03-10,18
P_00184,Z_C2,2025-03-10 18:28:08,2025-03-10 18:28:19,11,F,adult,2025-03-10,18
P_00302,Z_C2,2025-03-10 18:28:05,2025-03-10 18:28:21,16,M,adult,2025-03-10,18
P_00223,Z_N5,2025-03-10 18:25:02,2025-03-10 18:28:22,200,M,middle_aged,2025-03-10,18
P_00227,Z_C2,2025-03-10 18:28:06,2025-03-10 18:28:26,20,M,middle_aged,2025-03-10,18
P_00002,Z_C2,2025-03-10 18:28:02,2025-03-10 18:28:26,22,F,middle_aged,2025-03-10,18
P_00292,Z_C1,2025-03-10 18:27:56,2025-03-10 18:28:28,32,M,child,2025-03-10,18
P_00171,Z_E2,2025-03-10 18:28:12,2025-03-10 18:28:29,17,F,young_adult,2025-03-10,18
P_00030,Z_C2,2025-03-10 18:28:04,2025-03-10 18:28:30,0,F,middle_aged,2025-03-10,18
P_00255,Z_C3,2025-03-10 18:28:01,2025-03-10 18:28:32,0,M,young_adult,2025-03-10,18
P_00297,Z_N6,2025-03-10 18:26:06,2025-03-10 18:28:34,148,F,teenager,2025-03-10,18
P_00299,Z_S5,2025-03-10 18:26:35,2025-03-10 18:28:38,123,M,adult,2025-03-10,18
P_00294,Z_C3,2025-03-10 18:28:10,2025-03-10 18:28:38,28,F,middle_aged,2025-03-10,18
P_00184,Z_C1,2025-03-10 18:28:26,2025-03-10 18:28:40,14,F,adult,2025-03-10,18
P_00253,Z_C1,2025-03-10 18:28:20,2025-03-10 18:28:43,23,M,middle_aged,2025-03-10,18
P_00227,Z_E1,2025-03-10 18:28:39,2025-03-10 18:28:47,0,M,middle_aged,2025-03-10,18
P_00255,Z_E1,2025-03-10 18:28:34,2025-03-10 18:28:48,14,M,young_adult,2025-03-10,18
P_00011,Z_S1,2025-03-10 18:26:01,2025-03-10 18:28:52,171,M,middle_aged,2025-03-10,18
P_00297,Z_C3,2025-03-10 18:28:38,2025-03-10 18:28:53,15,F,teenager,2025-03-10,18
P_00031,Z_N4,2025-03-10 18:25:06,2025-03-10 18:28:54,220,M,adult,2025-03-10,18
P_00262,Z_C3,2025-03-10 18:28:41,2025-03-10 18:28:55,14,M,middle_aged,2025-03-10,18
P_00271,Z_C1,2025-03-10 18:28:37,2025-03-10 18:28:57,20,M,young_adult,2025-03-10,18
P_00302,Z_C3,2025-03-10 18:28:36,2025-03-10 18:28:58,22,M,adult,2025-03-10,18
P_00299,Z_C2,2025-03-10 18:28:51,2025-03-10 18:29:04,13,M,adult,2025-03-10,18
P_00002,Z_C3,2025-03-10 18:28:44,2025-03-10 18:29:07,33,F,middle_aged,2025-03-10,18
P_00254,Z_N6,2025-03-10 18:25:33,2025-03-10 18:29:11,218,M,teenager,2025-03-10,18
P_00295,Z_N4,2025-03-10 18:25:14,2025-03-10 18:29:16,0,M,adult,2025-03-10,18
P_00031,Z_C2,2025-03-10 18:29:11,2025-03-10 18:29:19,0,M,adult,2025-03-10,18
P_00184,Z_C1,2025-03-10 18:28:52,2025-03-10 18:29:19,31,F,adult,2025-03-10,18
P_00030,Z_C3,2025-03-10 18:28:48,2025-03-10 18:29:21,0,F,middle_aged,2025-03-10,18
P_00303,Z_C1,2025-03-10 18:29:12,2025-03-10 18:29:21,0,M,young_adult,2025-03-10,18
P_00207,Z_C1,2025-03-10 18:28:53,2025-03-10 18:29:23,0,F,adult,2025-03-10,18
P_00299,Z_C1,2025-03-10 18:29:16,2025-03-10 18:29:29,13,M,adult,2025-03-10,18
P_00267,Z_E2,2025-03-10 18:29:22,2025-03-10 18:29:31,0,M,middle_aged,2025-03-10,18
P_00002,Z_N8,2025-03-10 18:29:31,2025-03-10 18:29:36,290,F,middle_aged,2025-03-10,18
P_00289,Z_CK,2025-03-10 18:25:23,2025-03-10 18:29:47,0,M,middle_aged,2025-03-10,18
P_00207,Z_E2,2025-03-10 18:29:34,2025-03-10 18:29:52,18,F,adult,2025-03-10,18
P_00265,Z_N9,2025-03-10 18:27:32,2025-03-10 18:29:52,140,M,young_adult,2025-03-10,18
P_00251,Z_N3,2025-03-10 18:28:51,2025-03-10 18:29:52,61,M,teenager,2025-03-10,18
P_00305,Z_E1,2025-03-10 18:29:49,2025-03-10 18:29:57,0,F,teenager,2025-03-10,18
P_00299,Z_C1,2025-03-10 18:29:40,2025-03-10 18:29:59,19,M,adult,2025-03-10,18
P_00303,Z_E1,2025-03-10 18:29:45,2025-03-10 18:30:02,17,M,young_adult,2025-03-10,18
P_00297,Z_N10,2025-03-10 18:29:17,2025-03-10 18:30:03,46,F,teenager,2025-03-10,18
P_00254,Z_C2,2025-03-10 18:29:37,2025-03-10 18:30:05,28,M,teenager,2025-03-10,18
P_00267,Z_E1,2025-03-10 18:29:58,2025-03-10 18:30:06,0,M,middle_aged,2025-03-10,18
P_00259,Z_S6,2025-03-10 18:27:40,2025-03-10 18:30:06,146,M,middle_aged,2025-03-10,18
P_00030,Z_E1,2025-03-10 18:29:57,2025-03-10 18:30:09,12,F,middle_aged,2025-03-10,18
P_00271,Z_S7,2025-03-10 18:29:05,2025-03-10 18:30:15,70,M,young_adult,2025-03-10,18
P_00304,Z_C2,2025-03-10 18:29:47,2025-03-10 18:30:21,34,M,young_adult,2025-03-10,18
P_00289,Z_C1,2025-03-10 18:30:02,2025-03-10 18:30:26,24,M,middle_aged,2025-03-10,18
P_00207,Z_C2,2025-03-10 18:29:55,2025-03-10 18:30:28,33,F,adult,2025-03-10,18
P_00303,Z_C1,2025-03-10 18:30:15,2025-03-10 18:30:29,14,M,young_adult,2025-03-10,18
P_00298,Z_S6,2025-03-10 18:25:33,2025-03-10 18:30:30,297,F,young_adult,2025-03-10,18
P_00011,Z_S5,2025-03-10 18:28:53,2025-03-10 18:30:32,76,M,middle_aged,2025-03-10,18
P_00183,Z_S1,2025-03-10 18:27:23,2025-03-10 18:30:33,190,M,young_adult,2025-03-10,18
P_00262,Z_N7,2025-03-10 18:29:18,2025-03-10 18:30:39,81,M,middle_aged,2025-03-10,18
P_00254,Z_C1,2025-03-10 18:30:28,2025-03-10 18:30:39,11,M,teenager,2025-03-10,18
P_00305,Z_C1,2025-03-10 18:30:21,2025-03-10 18:30:39,18,F,teenager,2025-03-10,18
P_00259,Z_C2,2025-03-10 18:30:27,2025-03-10 18:30:41,14,M,middle_aged,2025-03-10,18
P_00302,Z_CK,2025-03-10 18:29:48,2025-03-10 18:30:44,56,M,adult,2025-03-10,18
P_00306,Z_C1,2025-03-10 18:30:23,2025-03-10 18:30:44,21,F,middle_aged,2025-03-10,18
P_00225,Z_C1,2025-03-10 18:30:25,2025-03-10 18:30:59,34,F,adult,2025-03-10,18
P_00007,Z_N5,2025-03-10 18:26:23,2025-03-10 18:31:00,277,F,adult,2025-03-10,18
P_00297,Z_N9,2025-03-10 18:30:20,2025-03-10 18:31:01,41,F,teenager,2025-03-10,18
P_00265,Z_N7,2025-03-10 18:30:10,2025-03-10 18:31:03,53,M,young_adult,2025-03-10,18
P_00207,Z_C3,2025-03-10 18:30:36,2025-03-10 18:31:07,31,F,adult,2025-03-10,18
P_00271,Z_C3,2025-03-10 18:30:49,2025-03-10 18:31:07,18,M,young_adult,2025-03-10,18
P_00183,Z_C2,2025-03-10 18:30:43,2025-03-10 18:31:12,16,M,young_adult,2025-03-10,18
P_00303,Z_C2,2025-03-10 18:30:55,2025-03-10 18:31:16,0,M,young_adult,2025-03-10,18
P_00302,Z_E1,2025-03-10 18:31:10,2025-03-10 18:31:17,0,M,adult,2025-03-10,18
P_00072,Z_CK,2025-03-10 18:28:22,2025-03-10 18:31:21,179,M,young_adult,2025-03-10,18
P_00304,Z_C2,2025-03-10 18:31:00,2025-03-10 18:31:22,0,M,young_adult,2025-03-10,18
P_00026,Z_S7,2025-03-10 18:27:52,2025-03-10 18:31:29,217,M,adult,2025-03-10,18
P_00253,Z_S5,2025-03-10 18:29:16,2025-03-10 18:31:30,0,M,middle_aged,2025-03-10,18
P_00297,Z_C2,2025-03-10 18:31:11,2025-03-10 18:31:32,32,F,teenager,2025-03-10,18
P_00267,Z_C3,2025-03-10 18:30:59,2025-03-10 18:31:33,34,M,middle_aged,2025-03-10,18
P_00306,Z_C2,2025-03-10 18:31:03,2025-03-10 18:31:35,32,F,middle_aged,2025-03-10,18
P_00223,Z_N9,2025-03-10 18:28:26,2025-03-10 18:31:43,356,M,middle_aged,2025-03-10,18
P_00225,Z_C2,2025-03-10 18:31:26,2025-03-10 18:31:45,19,F,adult,2025-03-10,18
P_00031,Z_N5,2025-03-10 18:29:27,2025-03-10 18:31:49,142,M,adult,2025-03-10,18
P_00305,Z_C2,2025-03-10 18:31:19,2025-03-10 18:31:51,0,F,teenager,2025-03-10,18
P_00026,Z_C2,2025-03-10 18:31:40,2025-03-10 18:31:55,15,M,adult,2025-03-10,18
P_00271,Z_E2,2025-03-10 18:31:41,2025-03-10 18:31:58,17,M,young_adult,2025-03-10,18
P_00265,Z_C2,2025-03-10 18:31:36,2025-03-10 18:31:59,23,M,young_adult,2025-03-10,18
P_00223,Z_C1,2025-03-10 18:31:47,2025-03-10 18:32:01,14,M,middle_aged,2025-03-10,18
P_00306,Z_C3,2025-03-10 18:31:49,2025-03-10 18:32:02,13,F,middle_aged,2025-03-10,18
P_00303,Z_C1,2025-03-10 18:31:42,2025-03-10 18:32:02,20,M,young_adult,2025-03-10,18
P_00183,Z_C3,2025-03-10 18:31:34,2025-03-10 18:32:05,30,M,young_adult,2025-03-10,18
